OBJECTID;LAND;BEZ;LOR;STRASSE;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
114107;11;2;2050602;Samariterviertel;2500728;2018;11;17;7;3;2;6;2;0;1;0;0;0;0;0;802703,3102;5827689,746;13,46188262;52,51507451
114108;11;1;1011104;Körnerstraße                                                                                        ;1100104;2018;9;17;6;3;6;6;0;1;0;1;0;0;0;0;796184,2387;5825786,747;13,36440379;52,5015952
114109;11;3;3071639;Bötzowstraße;3701660;2018;8;18;4;3;2;2;0;1;0;0;1;0;0;0;800552,5785;5829809,881;13,43220014;52,53526723
114110;11;7;7020203;Kaiser-Wilhelm-Platz;7200411;2018;6;14;7;2;2;6;0;1;1;0;0;0;1;0;795941,4208;5824431,647;13,35963316;52,48957961
114111;11;8;8010510;Gewerbegebiet Köllnische Heide;8100521;2018;6;14;2;3;3;6;0;0;1;0;1;0;0;0;802662,3928;5822056,473;13,45616516;52,46460634
114112;11;1;1011102;Großer Tiergarten;1100102;2018;8;9;3;3;2;6;0;0;1;0;1;0;0;0;794460,6836;5827039,559;13,34019406;52,5137587
114113;11;11;11030721;Rüdigerstraße;11300722;2018;5;11;5;3;2;6;0;0;1;0;0;0;1;0;803711,3818;5827571,063;13,4765842;52,5134504
114114;11;3;3061126;Arnimplatz;3601141;2018;4;20;3;3;6;4;2;1;0;1;0;0;0;0;799220,7936;5831455,351;13,41410612;52,5507491
114115;11;3;3061131;Falkplatz;3601142;2018;12;9;6;3;3;6;0;1;0;0;0;0;0;0;799188,5493;5831266,128;13,4134615;52,54907073
114116;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2400625;2018;9;18;5;3;6;4;1;1;0;1;0;0;0;0;801866,412;5826500,71;13,44850875;52,50488094
114117;11;4;4020314;Messegelände;4200311;2018;9;14;6;2;2;6;0;0;1;0;0;0;0;0;790016,5952;5825105,146;13,27320485;52,49879762
114118;11;10;10040933;Mahlsdorf Süd                                                                                       ;10400940;2018;7;16;5;3;0;2;0;1;1;0;0;0;0;0;812850,2596;5827180,95;13,610454;52,50479012
114119;11;2;2050602;Samariterviertel;2500727;2018;7;9;5;3;5;2;0;1;1;0;0;0;0;1;802145,2699;5827751,633;13,45374027;52,51593863
114120;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;5;10;5;3;6;2;0;0;1;1;0;0;0;0;797836,1891;5818947,233;13,38256278;52,43938741
114121;11;7;7040406;Germaniagarten;7400928;2018;3;7;5;3;0;1;0;0;1;0;0;0;0;0;799701,3843;5821473,667;13,41218735;52,46101446
114122;11;3;3061434;Anton-Saefkow-Park;3601451;2018;11;6;4;3;5;3;2;1;1;0;0;0;0;1;800844,3521;5830326,415;13,43695649;52,53973604
114123;11;10;10030726;Alt-Biesdorf;10300733;2018;8;13;6;3;5;2;0;1;1;0;0;0;0;0;808950,3753;5827441,234;13,55342162;52,50934489
114124;11;7;7050506;Birnhornweg;7501135;2018;7;17;3;3;2;6;0;0;1;0;0;0;0;0;799084,1325;5816734,884;13,39888867;52,41887536
114125;11;3;3050925;Komponistenviertel Weißensee;3500936;2018;4;15;4;3;3;6;0;0;1;0;1;0;0;0;801559,3733;5831205,345;13,44826525;52,54721871
114126;11;7;7020203;Kaiser-Wilhelm-Platz;7200410;2018;7;14;2;3;3;6;0;1;1;0;0;0;0;0;795582,8375;5823907,561;13,3539025;52,48507585
114127;11;3;3061434;Anton-Saefkow-Park;3601451;2018;3;12;6;3;2;6;0;0;1;0;0;0;0;1;800940,2797;5829699,305;13,43779876;52,53406219
114128;11;4;4020314;Messegelände;4200311;2018;5;11;4;2;0;7;0;0;1;0;0;0;0;0;790558,6963;5825962,049;13,28191589;52,50619146
114129;11;11;11030721;Rüdigerstraße;11300722;2018;10;18;3;3;5;3;2;1;1;0;0;0;0;1;803759,4045;5827566,587;13,4772856;52,51338354
114130;11;7;7050501;Rathausstraße                                                                                       ;7501029;2018;3;15;5;3;2;2;0;0;1;0;0;1;0;0;797698,0725;5818764,377;13,38037403;52,43782349
114131;11;9;9010401;Johannisthal West;9100407;2018;11;16;2;3;2;6;2;0;1;0;0;0;0;0;805639,7966;5818893,214;13,49696182;52,43459822
114132;11;1;1044203;Leopoldplatz;1401049;2018;9;3;7;2;9;1;2;0;1;0;0;0;1;0;796042,4969;5831377,538;13,36729936;52,55178826
114133;11;2;2040502;Friedenstraße;2400521;2018;8;18;6;3;8;1;0;0;1;0;0;0;0;0;801159,6146;5827832,497;13,43933198;52,51720857
114134;11;2;2040701;Andreasviertel;2400521;2018;6;18;7;3;2;6;0;0;1;0;0;0;0;0;800584,7437;5827894,782;13,43094176;52,518084
114135;11;12;12103219;Schäfersee;12100204;2018;6;19;7;3;0;1;0;0;0;0;1;0;0;0;795763,3494;5832708,436;13,36438027;52,5638701
114136;11;11;11030721;Rüdigerstraße;11300722;2018;6;17;2;3;5;2;0;1;1;0;0;0;0;0;803768,0676;5827581,825;13,47742678;52,5135153
114137;11;2;2050803;Stralauer Kiez;2500835;2018;8;7;4;2;6;4;0;0;1;1;0;0;0;0;801846,1961;5826223,759;13,44796075;52,50240978
114138;11;1;1011201;Wilhelmstraße                                                                                       ;1100205;2018;5;8;5;3;2;4;0;1;0;1;0;0;0;0;797086,4113;5826738,581;13,37850496;52,50963693
114139;11;4;4020313;Königin-Elisabeth-Straße;4200311;2018;4;9;4;3;3;2;0;0;1;0;1;0;0;0;790529,9636;5826377,366;13,28185624;52,5099301
114140;11;4;4041133;Güterbahnhof Grunewald;4400725;2018;12;14;7;3;2;6;0;0;1;0;0;0;0;0;790548,0705;5825159,412;13,28105941;52,49900142
114141;11;2;2050602;Samariterviertel;2500728;2018;9;9;6;3;5;2;0;1;1;0;0;0;0;0;803082,7453;5827634,798;13,46740703;52,51437131
114142;11;1;1011204;Leipziger Straße                                                                                    ;1100207;2018;9;20;7;3;1;5;2;1;1;0;0;0;1;0;798349,2259;5826953,001;13,39724929;52,51086976
114143;11;3;3040513;Schönholz;3400620;2018;7;21;5;3;5;3;2;1;1;0;0;0;0;0;798015,7414;5833646,588;13,39835408;52,57105112
114144;11;2;2050602;Samariterviertel;2500728;2018;3;10;3;3;6;4;0;1;0;1;0;0;0;0;802921,0509;5827668,071;13,46506183;52,51475935
114145;11;3;3020209;Niederschönhausen;3200206;2018;7;10;6;3;2;6;0;0;1;0;1;0;0;0;798161,5328;5834712,03;13,40145701;52,58052142
114146;11;1;1033203;Humboldthain Nordwest                                                                               ;1300836;2018;3;13;3;3;3;6;0;0;1;0;0;0;0;0;796343,923;5830077,937;13,37057247;52,5399748
114147;11;3;3061332;Helmholtzplatz;3701657;2018;5;14;6;3;5;2;0;1;1;0;0;0;0;0;799968,493;5830202,416;13,42396899;52,53910744
114148;11;7;7010104;Dennewitzplatz;7100205;2018;2;16;4;3;6;4;0;0;1;1;0;0;0;0;796077,5343;5825507,108;13,3625878;52,49914639
114149;11;1;1011204;Leipziger Straße                                                                                    ;1100207;2018;11;19;5;3;2;6;2;0;1;0;0;0;0;0;798529,6556;5826983,066;13,39992702;52,51104054
114150;11;4;4010101;Jungfernheide;4100101;2018;9;5;2;3;2;6;0;0;1;0;0;0;0;0;790533,2912;5828598,488;13,28384512;52,52984077
114151;11;9;8010510;Gewerbegebiet Köllnische Heide;8100521;2018;8;8;7;3;3;6;0;0;1;0;0;1;0;0;802638,8571;5821722,572;13,45551702;52,4616266
114152;11;4;4030623;Ernst-Reuter-Platz;4300622;2018;3;9;2;3;0;1;0;1;0;0;0;0;0;2;792853,0661;5826761,234;13,31632696;52,51212916
114153;11;4;4010103;Paul-Hertz-Siedlung;4100102;2018;10;10;3;3;2;6;0;0;1;0;0;0;0;0;791503,0404;5829136,124;13,29857167;52,53414287
114154;11;2;2050602;Samariterviertel;2500727;2018;8;14;5;3;2;6;0;0;1;0;0;0;0;0;802141,3294;5827765,783;13,45369522;52,51606764
114155;11;4;4030622;Richard-Wagner-Straße;4300621;2018;4;14;6;3;5;2;0;0;1;0;0;0;0;0;792270,9198;5826684,68;13,30770592;52,51175511
114156;11;7;7050506;Birnhornweg;7501135;2018;4;18;6;2;5;2;0;0;1;0;1;0;0;0;798861,0826;5817212,953;13,3960456;52,42328254
114157;11;2;2020202;Rathaus Yorckstraße;2200208;2018;6;17;6;3;5;2;0;1;1;0;0;0;0;0;797877,5913;5825437,821;13,38896468;52,49754575
114158;11;4;4041137;Flinsberger Platz;4400727;2018;12;22;6;2;0;1;2;0;0;0;1;0;0;1;791293,3849;5824579,757;13,29150086;52,4934075
114159;11;1;1011303;Alexanderplatzviertel;1100310;2018;9;17;1;3;2;6;0;0;1;0;1;0;0;1;798822,4;5828036,17;13,40517361;52,52031985
114160;11;2;2020201;Gleisdreieck/Entwicklungsgebiet;2200207;2018;9;18;3;3;2;6;0;0;1;0;1;0;0;0;796864,1622;5825936,853;13,37452489;52,50257126
114161;11;3;3071639;Bötzowstraße;3701660;2018;6;17;2;3;5;3;0;1;0;0;0;0;0;0;800559,2471;5829820,648;13,4323079;52,53536007
114162;11;2;2050602;Samariterviertel;2500727;2018;7;10;6;3;5;2;0;1;1;0;0;0;0;0;802042,748;5828020,865;13,45247843;52,51840854
114163;11;4;4020208;Kranzallee;4200206;2018;5;19;7;3;2;6;0;0;1;0;0;0;0;0;787867,772;5825952,715;13,24237077;52,50753431
114164;11;3;3061429;Greifswalder Straße;3601449;2018;2;17;4;3;6;4;1;0;1;1;0;0;0;0;801319,7984;5831009,203;13,44456493;52,54559323
114165;11;10;10010204;Wuhletalstraße                                                                                      ;10100206;2018;11;18;6;2;6;2;2;0;1;1;0;0;0;0;808683,4601;5832832,391;13,55450777;52,55781022
114167;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;10;16;3;3;0;2;0;0;1;0;0;0;1;0;805422,1785;5822296,704;13,49688265;52,46522384
114168;11;2;2040502;Friedenstraße;2400521;2018;8;15;2;2;4;7;0;1;0;0;0;0;0;0;801123,9734;5827836,216;13,43881168;52,51726158
114169;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;4;9;1;3;3;6;0;0;1;0;0;0;0;0;797851,2078;5818952,382;13,38278766;52,43942538
114170;11;3;3061429;Greifswalder Straße;3601449;2018;4;18;1;3;6;7;0;1;0;1;0;0;0;1;801394,346;5831072,51;13,44571838;52,54611943
114171;11;12;4010101;Jungfernheide;4100101;2018;5;7;2;3;3;6;0;0;1;0;0;1;0;0;791530,338;5830666,24;13,30031566;52,54784546
114172;11;12;12103219;Schäfersee;12100204;2018;10;17;3;3;6;4;1;0;1;1;0;0;0;0;795615,6097;5833093,034;13,36254975;52,56739789
114173;11;4;4020208;Kranzallee;4200206;2018;2;14;4;3;2;6;0;0;1;0;0;0;0;0;788285,5286;5826020,279;13,24856748;52,50791945
114174;11;2;2050602;Samariterviertel;2500727;2018;11;23;6;3;2;6;2;0;1;0;0;0;0;1;802496,8431;5827695,213;13,45885426;52,51523806
114175;11;1;1044203;Leopoldplatz;1401049;2018;9;8;3;3;2;6;0;1;1;0;0;0;0;0;795931,1848;5831683,352;13,36593503;52,55459007
114176;11;6;6030503;Zehlendorf Mitte                                                                                    ;6300526;2018;8;12;4;2;5;2;0;1;1;0;0;0;0;0;789578,155;5817961,421;13,26056446;52,43498453
114177;11;1;1011303;Alexanderplatzviertel;1100310;2018;6;20;4;3;0;3;0;1;0;0;1;0;0;0;798797,8649;5827986,019;13,40476803;52,51988376
114178;11;12;12103219;Schäfersee;12100204;2018;7;17;3;2;6;4;0;0;1;1;0;0;0;0;795707,234;5832853,946;13,36368451;52,56520493
114179;11;2;2050803;Stralauer Kiez;2500835;2018;6;9;5;2;6;4;0;0;1;1;0;0;0;0;801894,0677;5826206,349;13,44864808;52,50222726
114180;11;9;9020601;Schnellerstraße                                                                                     ;9200613;2018;5;13;2;3;5;3;0;0;1;0;1;0;0;0;806756,1107;5820983,181;13,51524979;52,4527044
114181;11;4;4030622;Richard-Wagner-Straße;4300621;2018;4;10;1;2;5;2;0;0;1;0;0;0;0;0;792743,7804;5826742,675;13,31470485;52,51202144
114182;11;4;4030622;Richard-Wagner-Straße;4300621;2018;12;22;7;2;6;2;2;0;1;1;0;0;0;1;792094,212;5826655,046;13,30508345;52,51158411
114183;11;4;4030623;Ernst-Reuter-Platz;4300622;2018;10;13;3;3;6;7;0;1;0;1;0;0;0;0;793317,783;5826837,975;13,32322284;52,51256741
114184;11;7;7030303;Grazer Platz;7300619;2018;2;10;4;3;5;3;0;0;1;0;0;1;0;0;795811,2682;5822635,031;13,35612777;52,4735449
114185;11;2;2020202;Rathaus Yorckstraße;2200208;2018;7;11;2;3;5;2;0;1;0;0;0;0;1;0;797898,1027;5825433,636;13,38926219;52,49749705
114186;11;6;6030501;Berlepschstraße                                                                                     ;6300524;2018;4;15;3;3;1;1;0;0;1;0;0;0;0;0;788074,4897;5817647,873;13,23823673;52,43296739
114187;11;11;11030721;Rüdigerstraße;11300722;2018;7;8;5;3;2;2;0;1;1;0;0;0;0;0;803772,6648;5827581,379;13,47749391;52,51350874
114188;11;10;10030726;Alt-Biesdorf;10300733;2018;3;7;3;3;4;6;0;1;0;0;0;0;0;1;808840,8251;5827415,938;13,5517891;52,50918022
114189;11;3;3061131;Falkplatz;3601142;2018;5;8;3;2;5;2;0;1;1;0;0;0;0;0;799165,6677;5830374,713;13,41232218;52,54109314
114190;11;4;4030724;Lietzensee;4300415;2018;10;15;2;3;2;6;0;0;1;0;0;0;1;1;790752,2888;5826324,611;13,28507685;52,5093387
114191;11;4;4030417;Schloßstraße;4300414;2018;2;9;4;3;5;2;0;1;1;0;0;0;0;0;791567,6516;5826566,396;13,29726872;52,51107109
114192;11;1;1011304;Karl-Marx-Allee;1100311;2018;11;8;6;3;0;2;0;1;1;0;0;0;0;0;799828,3532;5828179,672;13,42008463;52,52105395
114193;11;1;1033203;Humboldthain Nordwest                                                                               ;1300836;2018;9;22;5;3;3;6;2;0;1;0;0;0;0;0;796264,7887;5830000,027;13,36933959;52,53931944
114194;11;4;4020310;Park Ruhwald;4200308;2018;8;15;4;3;2;6;0;0;0;0;1;0;1;0;790419,5266;5827806,421;13,28148097;52,52280048
114195;11;3;3010104;Lietzengraben;3100101;2018;6;16;6;2;0;3;0;0;1;0;1;0;0;0;799900,7748;5839730,402;13,43159481;52,62454612
114196;11;9;9010101;Elsenstraße                                                                                         ;9100101;2018;6;4;7;3;5;3;1;1;1;0;0;0;0;0;802761,2476;5825342,986;13,46059988;52,49400855
114197;11;3;3071633;Thälmannpark;3701657;2018;8;19;2;3;2;6;1;0;1;0;0;0;0;0;800561,7169;5829921,914;13,43243579;52,53626638
114198;11;3;3061332;Helmholtzplatz;3601348;2018;5;14;4;3;6;4;0;0;1;1;0;0;0;0;799626,5647;5830270,102;13,41900354;52,53990224
114199;11;3;3061126;Arnimplatz;3601139;2018;4;16;3;3;5;2;0;1;1;0;0;0;0;0;799218,2564;5832064,215;13,41461757;52,55620801
114200;11;3;3010101;Bucher Forst;3100101;2018;12;18;3;3;2;6;1;0;1;0;0;1;0;1;803088,259;5840239,633;13,479007;52,62734128
114201;11;10;10040830;Kaulsdorf Süd                                                                                       ;10400837;2018;9;16;4;3;2;6;0;0;1;0;0;0;0;0;811549,3431;5827130,775;13,59130254;52,50508482
114202;11;3;3061126;Arnimplatz;3601139;2018;9;20;5;3;3;6;2;1;0;0;0;0;0;0;799240,3042;5831908,537;13,41480148;52,55480048
114203;11;2;2040703;Wriezener Bahnhof/Entwicklungsgebiet;2400625;2018;7;20;4;3;4;6;1;1;0;0;0;0;0;0;801813,3212;5826358,598;13,44760011;52,50363654
114204;11;2;2050602;Samariterviertel;2500727;2018;7;13;4;3;0;1;0;1;0;0;0;0;0;0;802146,2856;5827747,62;13,45375155;52,5159021
114205;11;7;7040401;Neu-Tempelhof;7400720;2018;5;17;4;3;5;2;0;1;0;0;0;0;1;0;797772,847;5823603,915;13,38578759;52,48116406
114206;11;1;1011204;Leipziger Straße                                                                                    ;1100207;2018;2;8;4;3;2;6;0;0;1;0;0;0;0;0;798627,798;5827029,868;13,40141086;52,51140634
114207;11;4;4051551;Brabanter Platz;4501148;2018;11;4;3;3;9;1;2;0;1;0;0;0;0;1;792943,638;5823115,314;13,3144515;52,47939602
114208;11;2;2010101;Askanischer Platz;2100101;2018;8;17;6;2;6;2;0;0;1;1;0;0;0;0;797855,6154;5825503,8;13,38870092;52,49814918
114210;11;3;3061435;Conrad-Blenkle-Straße;3601452;2018;10;15;7;3;2;6;0;0;1;0;0;0;0;0;801579,4295;5829021,811;13,44657853;52,52763651
114211;11;3;3020209;Niederschönhausen;3200206;2018;8;16;4;3;2;6;0;1;1;0;0;0;1;0;797974,4995;5834389,467;13,39841493;52,57773257
114212;11;4;7020202;Volkspark (Rudolf-Wilde-Park);7200308;2018;4;15;5;3;2;6;0;0;1;0;0;0;0;1;794678,456;5823130,063;13,33993542;52,4785949
114213;11;1;1011303;Alexanderplatzviertel;1100310;2018;4;15;5;3;5;3;0;1;1;0;0;0;0;1;799696,8678;5828513,153;13,41845302;52,52411536
114214;11;3;3061228;Erich-Weinert-Straße;3601245;2018;5;17;4;3;5;3;0;1;1;0;0;0;0;0;800201,733;5831112,73;13,42822031;52,54713839
114215;11;4;4030417;Schloßstraße;4300414;2018;12;12;4;3;5;2;0;1;1;0;0;0;0;0;791844,9526;5826591,889;13,30136557;52,51115133
114216;11;12;12103218;Teichstraße;12100205;2018;9;15;6;3;3;6;0;0;1;0;1;0;0;0;794486,7292;5834302,595;13,34701669;52,57885248
114217;11;1;1044201;Reinickendorfer Straße                                                                              ;1401044;2018;9;14;1;2;5;7;0;0;1;0;0;0;0;0;796046,712;5831341,039;13,3673288;52,55145879
114218;11;12;12224230;Heiligensee;12400618;2018;6;11;7;3;3;6;0;0;1;0;1;0;0;0;787562,3312;5838591,448;13,24883772;52,62100705
114219;11;4;4030623;Ernst-Reuter-Platz;4300622;2018;7;11;5;3;2;6;0;0;1;0;0;0;0;0;793154,818;5826828,277;13,32081977;52,51256808
114220;11;4;4041134;Bismarckallee;4400726;2018;5;11;5;3;2;6;0;0;1;0;0;0;0;0;790907,8218;5824695,415;13,28593879;52,49465001
114221;11;6;6010209;Feuerbachstraße                                                                                     ;6100209;2018;2;7;4;3;2;6;0;0;1;0;0;0;0;0;794458,9277;5821601,35;13,33536292;52,46500919
114222;11;2;2010101;Askanischer Platz;2100101;2018;11;15;4;3;2;6;0;0;1;0;1;0;0;0;797040,3244;5825861,001;13,37704489;52,50179546
114223;11;1;1011303;Alexanderplatzviertel;1100310;2018;12;19;2;3;3;6;2;0;1;0;0;0;0;1;799704,4787;5828466,141;13,4185225;52,52368979
114224;11;3;3061429;Greifswalder Straße;3601449;2018;10;10;2;3;5;2;0;0;1;0;0;0;0;0;801299,9696;5830993,971;13,44425959;52,54546767
114225;11;10;10040830;Kaulsdorf Süd                                                                                       ;10400837;2018;8;16;7;3;5;7;0;1;1;0;0;0;0;0;811356,0438;5827108,896;13,58844336;52,50499909
114226;11;3;3061126;Arnimplatz;3601139;2018;4;21;6;3;5;2;2;1;0;0;0;0;1;0;799238,191;5831932,549;13,41479204;52,55501687
114227;11;2;2020202;Rathaus Yorckstraße;2200208;2018;3;20;4;3;1;5;2;1;1;0;0;0;0;1;797725,0543;5825491,559;13,38677238;52,49811068
114228;11;4;4020310;Park Ruhwald;4200308;2018;5;16;6;3;2;6;0;0;1;0;0;0;0;0;790412,7688;5828176,674;13,28170499;52,52612342
114230;11;12;12214125;Waldidyll/Flughafensee;12200414;2018;10;15;2;3;2;6;0;0;1;0;0;1;0;0;791694,2936;5831012,58;13,30303097;52,55086254
114231;11;4;4030417;Schloßstraße;4300414;2018;8;12;5;3;0;7;0;1;0;0;0;0;0;0;790795,3426;5826420,813;13,28579349;52,5101782
114232;11;1;1011104;Körnerstraße                                                                                        ;1100104;2018;4;22;5;3;1;5;2;0;1;0;0;0;0;0;796213,0138;5825850,29;13,36488299;52,50214918
114233;11;10;10010207;Marzahner Promenade;10100210;2018;4;12;6;3;2;6;0;0;1;0;0;0;0;0;808302,1375;5831980,666;13,54810984;52,55039326
114234;11;12;12231101;Hermsdorf;12400723;2018;5;14;5;3;2;6;0;0;1;0;0;0;0;0;792177,9876;5838085,339;13,31637974;52,61400763
114235;11;1;1033203;Humboldthain Nordwest                                                                               ;1300836;2018;12;17;5;3;2;6;2;0;1;0;0;0;0;1;796276,3204;5830296,552;13,36977355;52,54197121
114236;11;1;1011303;Alexanderplatzviertel;1100310;2018;9;21;6;3;0;1;2;0;0;0;1;0;0;1;799565,9004;5828272,983;13,41631207;52,52203459
114237;11;9;9010101;Elsenstraße                                                                                         ;9100101;2018;9;16;2;3;0;2;0;1;1;0;0;0;0;0;802580,7006;5825075,569;13,45770576;52,4917118
114238;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;6;16;1;2;0;1;0;1;0;0;0;0;0;0;798192,196;5818900,192;13,38774267;52,43877174
114239;11;12;12231101;Hermsdorf;12400723;2018;7;20;6;2;0;1;0;1;0;0;0;0;0;0;792165,4728;5838419,513;13,3164906;52,61701006
114240;11;2;2020202;Rathaus Yorckstraße;2200208;2018;5;19;5;3;5;2;0;1;1;0;0;0;0;0;797899,3794;5825427,685;13,38927562;52,49744301
114241;11;1;1044201;Reinickendorfer Straße                                                                              ;1401044;2018;2;18;3;3;2;6;2;0;1;0;0;0;0;0;796211,1246;5830876,889;13,36933255;52,54720878
114242;11;7;7050502;Fritz-Werner-Straße                                                                                 ;7501133;2018;11;18;5;3;5;2;2;0;1;0;0;0;1;0;798229,0273;5818758,75;13,3881567;52,43748378
114244;11;6;6010102;Schloßstraße                                                                                        ;6100102;2018;10;11;3;3;2;6;0;0;1;0;0;0;1;0;793556,0903;5820442,887;13,32109267;52,45510977
114245;11;4;4030417;Schloßstraße;4300414;2018;8;9;1;2;5;3;0;0;1;0;0;0;0;0;791862,956;5826616,237;13,30165145;52,51135998
114246;11;4;4030417;Schloßstraße;4300414;2018;4;11;7;3;3;6;0;0;1;0;0;0;0;0;790958,754;5826465,83;13,28823391;52,51049464
114247;11;6;6010101;Fichtenberg;6100101;2018;3;12;6;3;2;5;0;0;1;0;0;0;0;0;793053,7979;5820157,737;13,31347155;52,452823
